Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""12-EL Sign/button_history""))",Chrome 113.0.0.0,,,2023-05-19 14:48:29,2023-05-19 14:48:30,0.624s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container-historyModal""))",Chrome 113.0.0.0,,,2023-05-19 14:48:30,2023-05-19 14:48:31,0.907s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/td_historyName""))",Chrome 113.0.0.0,,,2023-05-19 14:48:31,2023-05-19 14:48:31,0.392s,PASSED
"doubleClick(findTestObject(""12-EL Sign/button_CANCEL2""))",Chrome 113.0.0.0,,,2023-05-19 14:48:31,2023-05-19 14:48:32,0.559s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:32,2023-05-19 14:48:35,3.004s,PASSED
,,,,,,,
Test Cases/12-EL Sign/09-Send Documents (Reminder),Chrome 113.0.0.0,,,2023-05-19 14:48:35,2023-05-19 14:49:03,28.431s,PASSED
"click(findTestObject(""12-EL Sign/button_reminder""))",Chrome 113.0.0.0,,,2023-05-19 14:48:35,2023-05-19 14:48:36,0.623s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container-reminderModal""))",Chrome 113.0.0.0,,,2023-05-19 14:48:36,2023-05-19 14:48:37,1.753s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/h6_Schedule ELSign receiver reminder""))",Chrome 113.0.0.0,,,2023-05-19 14:48:37,2023-05-19 14:48:38,0.412s,PASSED
"doubleClick(findTestObject(""12-EL Sign/button_CANCEL3""))",Chrome 113.0.0.0,,,2023-05-19 14:48:38,2023-05-19 14:48:38,0.567s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:38,2023-05-19 14:48:41,3.018s,PASSED
"click(findTestObject(""12-EL Sign/button_reminder""))",Chrome 113.0.0.0,,,2023-05-19 14:48:41,2023-05-19 14:48:42,0.656s,PASSED
"click(findTestObject(""12-EL Sign/checkbox_recipients""))",Chrome 113.0.0.0,,,2023-05-19 14:48:42,2023-05-19 14:48:44,1.962s,PASSED
"click(findTestObject(""12-EL Sign/checkbox_SendReminderNow""))",Chrome 113.0.0.0,,,2023-05-19 14:48:44,2023-05-19 14:48:45,0.908s,PASSED
"click(findTestObject(""12-EL Sign/div_daysDropdown""))",Chrome 113.0.0.0,,,2023-05-19 14:48:45,2023-05-19 14:48:46,0.949s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:46,2023-05-19 14:48:49,3.015s,PASSED
"click(findTestObject(""12-EL Sign/mat-option_2""))",Chrome 113.0.0.0,,,2023-05-19 14:48:49,2023-05-19 14:48:49,0.494s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:49,2023-05-19 14:48:52,3.017s,PASSED
"click(findTestObject(""12-EL Sign/button_Save Schedule""))",Chrome 113.0.0.0,,,2023-05-19 14:48:52,2023-05-19 14:48:53,0.669s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:53,2023-05-19 14:48:56,3.009s,PASSED
"click(findTestObject(""12-EL Sign/button_reminder""))",Chrome 113.0.0.0,,,2023-05-19 14:48:56,2023-05-19 14:48:57,0.564s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:48:57,2023-05-19 14:49:00,3.012s,PASSED
"click(findTestObject(""12-EL Sign/button_Delete Schedule""))",Chrome 113.0.0.0,,,2023-05-19 14:49:00,2023-05-19 14:49:00,0.460s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-19 14:49:00,2023-05-19 14:49:03,3.014s,PASSED
