Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""09-Settings/Users/Active User/button_Promote to Admin""))",Chrome 114.0.0.0,,,2023-07-04 09:54:19,2023-07-04 09:54:20,1.107s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_User Admin Settings""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:20,2023-07-04 09:54:21,0.674s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:21,2023-07-04 09:54:24,3.009s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Promote""))",Chrome 114.0.0.0,,,2023-07-04 09:54:24,2023-07-04 09:54:24,0.394s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/span_Successfully promoted user to admin""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:24,2023-07-04 09:54:26,2.095s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:26,2023-07-04 09:54:29,3.003s,PASSED
,,,,,,,
Test Cases/09-Settings/14 - Users (Active User - Demote user),Chrome 114.0.0.0,,,2023-07-04 09:54:29,2023-07-04 09:54:44,14.422s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:30,2023-07-04 09:54:33,3.006s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GTGG tester 2""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:33,2023-07-04 09:54:33,0.329s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_ellipses""))",Chrome 114.0.0.0,,,2023-07-04 09:54:33,2023-07-04 09:54:33,0.428s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Demote Admin""))",Chrome 114.0.0.0,,,2023-07-04 09:54:33,2023-07-04 09:54:35,1.941s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_User Admin Settings""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:35,2023-07-04 09:54:36,0.508s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:36,2023-07-04 09:54:39,3.014s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Demote""))",Chrome 114.0.0.0,,,2023-07-04 09:54:39,2023-07-04 09:54:39,0.398s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/span_Successfully demoted admin""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:39,2023-07-04 09:54:41,1.515s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:41,2023-07-04 09:54:44,3.012s,PASSED
,,,,,,,
Test Cases/09-Settings/15 - Users (Active User - Delete Active user),Chrome 114.0.0.0,,,2023-07-04 09:54:44,2023-07-04 09:55:21,37.318s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:44,2023-07-04 09:54:47,3.007s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GTGG tester 2""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:47,2023-07-04 09:54:47,0.339s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_ellipses""))",Chrome 114.0.0.0,,,2023-07-04 09:54:47,2023-07-04 09:54:48,0.390s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Delete User""))",Chrome 114.0.0.0,,,2023-07-04 09:54:48,2023-07-04 09:54:48,0.569s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_Delete User""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:48,2023-07-04 09:54:49,0.737s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:49,2023-07-04 09:54:52,3.003s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Delete""))",Chrome 114.0.0.0,,,2023-07-04 09:54:52,2023-07-04 09:54:53,0.423s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:53,2023-07-04 09:54:56,3.014s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GTGG tester""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:56,2023-07-04 09:54:56,0.459s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_ellipses""))",Chrome 114.0.0.0,,,2023-07-04 09:54:56,2023-07-04 09:54:56,0.445s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Delete User""))",Chrome 114.0.0.0,,,2023-07-04 09:54:56,2023-07-04 09:54:58,1.228s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/h4_Delete User""), 0)",Chrome 114.0.0.0,,,2023-07-04 09:54:58,2023-07-04 09:54:58,0.692s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:54:58,2023-07-04 09:55:01,3.008s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Delete""))",Chrome 114.0.0.0,,,2023-07-04 09:55:01,2023-07-04 09:55:02,0.607s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 09:55:02,2023-07-04 09:55:05,3.013s,PASSED
