Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""13-Income and Expense/div_Download As""))",Chrome 113.0.0.0,,,2023-05-10 13:21:53,2023-05-10 13:21:54,0.640s,PASSED
"click(findTestObject(""13-Income and Expense/mat-option_EXCELCSV""))",Chrome 113.0.0.0,,,2023-05-10 13:21:54,2023-05-10 13:21:55,0.678s,PASSED
"click(findTestObject(""13-Income and Expense/button_download1""))",Chrome 113.0.0.0,,,2023-05-10 13:21:55,2023-05-10 13:21:56,0.795s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-10 13:21:56,2023-05-10 13:21:59,3.018s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/08-Update report - View and download receipt,Chrome 113.0.0.0,,,2023-05-10 13:21:59,2023-05-10 13:22:36,37.600s,PASSED
"click(findTestObject(""13-Income and Expense/button_visibility""))",Chrome 113.0.0.0,,,2023-05-10 13:21:59,2023-05-10 13:22:00,0.777s,PASSED
refresh(),Chrome 113.0.0.0,,,2023-05-10 13:22:00,2023-05-10 13:22:08,7.796s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:22:08,2023-05-10 13:22:10,2.014s,PASSED
refresh(),Chrome 113.0.0.0,,,2023-05-10 13:22:10,2023-05-10 13:22:15,4.784s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:22:15,2023-05-10 13:22:17,2.008s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""), 0)",Chrome 113.0.0.0,,,2023-05-10 13:22:17,2023-05-10 13:22:23,6.416s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""))",Chrome 113.0.0.0,,,2023-05-10 13:22:23,2023-05-10 13:22:24,0.797s,PASSED
delay(2),Chrome 113.0.0.0,,,2023-05-10 13:22:24,2023-05-10 13:22:26,2.018s,PASSED
